X,year,month,day,hour,season,PM2.5,O3,TEMP,PRES
44869,2015,4,13,12,1,28,112,14.3,1021.9
44870,2015,4,13,13,1,25,117,15.7,1020.6
44871,2015,4,13,14,1,31,127,16.9,1019.2
44872,2015,4,13,15,1,28,133,18,1017.5
44873,2015,4,13,16,1,33,131,18.5,1016.1
44874,2015,4,13,17,1,35,123,18.1,1015.2
44875,2015,4,13,18,1,40,127,16.7,1014.6
44876,2015,4,13,19,1,38,113,15.3,1014
44877,2015,4,13,20,1,40,102,14.7,1014
44878,2015,4,13,21,1,47,96,14,1013.5
44879,2015,4,13,22,1,51,83,13.3,1012.4
44880,2015,4,13,23,1,56,55,12.1,1011.5
44881,2015,4,14,0,1,62,21,11.1,1010.6
44882,2015,4,14,1,1,66,3,8.6,1010
44883,2015,4,14,2,1,71,2,7,1009.3
44884,2015,4,14,3,1,67,2,6.3,1008.6
44885,2015,4,14,4,1,69,2,5.5,1007.9
44886,2015,4,14,5,1,77,2,5.2,1007.4
44887,2015,4,14,6,1,85,3,4.5,1007.6
44888,2015,4,14,7,1,81,7,8.3,1007.7
44889,2015,4,14,8,1,56,25,11.2,1007.4
44890,2015,4,14,9,1,54,34,13.8,1006.8
44891,2015,4,14,10,1,59,42,17.3,1006.2
44892,2015,4,14,11,1,53,60,20.1,1005.2
44893,2015,4,14,12,1,46,71,22.3,1003.9
44894,2015,4,14,13,1,53,82,24,1002.8
44895,2015,4,14,14,1,53,91,24.8,1001.3
44896,2015,4,14,15,1,46,126,25.3,1000
44897,2015,4,14,16,1,50,138,25.5,999.2
44898,2015,4,14,17,1,50,141,24.9,998.9
44899,2015,4,14,18,1,40,117,23.7,998.5
44900,2015,4,14,19,1,54,115,22.4,998.7
44901,2015,4,14,20,1,47,81,21.3,998.9
44902,2015,4,14,21,1,46,79,21.2,999
44903,2015,4,14,22,1,48,60,20.3,998.8
44904,2015,4,14,23,1,54,40,18.5,998.3
44905,2015,4,15,0,1,58,21,15.4,998.2
44906,2015,4,15,1,1,61,6,13.3,997.8
44907,2015,4,15,2,1,74,3,12,997.1
44908,2015,4,15,3,1,100,3,10.8,996.7
44909,2015,4,15,4,1,87,NA,10,996
44910,2015,4,15,5,1,83,2,9.6,995.8
44911,2015,4,15,6,1,85,2,9.3,996.2
44912,2015,4,15,7,1,105,3,10.9,996.5
44913,2015,4,15,8,1,148,8,13.8,996.3
44914,2015,4,15,9,1,169,14,16.4,995.7
44915,2015,4,15,10,1,154,16,18.1,995.7
44916,2015,4,15,11,1,157,21,19.3,995.2
44917,2015,4,15,12,1,154,22,20.8,994.1
44918,2015,4,15,13,1,173,28,21.9,993
44919,2015,4,15,14,1,177,53,23.2,992.2
44920,2015,4,15,15,1,NA,96,23.3,991
44921,2015,4,15,16,1,NA,120,23.9,990.3
44922,2015,4,15,17,1,119,119,24.7,990.3
44923,2015,4,15,18,1,168,100,23.5,993.6
44924,2015,4,15,19,1,243,90,20.6,996
44925,2015,4,15,20,1,88,97,18.8,998.5
44926,2015,4,15,21,1,70,95,18.9,1000.1
44927,2015,4,15,22,1,83,89,17.8,1000.9
44928,2015,4,15,23,1,83,96,17.6,1001.6
44929,2015,4,16,0,1,78,93,16.6,1003.2
44930,2015,4,16,1,1,86,103,16.1,1004.5
44931,2015,4,16,2,1,62,98,14.9,1006.2
44932,2015,4,16,3,1,30,96,14.1,1006.9
44933,2015,4,16,4,1,23,88,13.3,1007.4
44934,2015,4,16,5,1,65,89,12.9,1007.8
44935,2015,4,16,6,1,NA,85,12.3,1009.3
44936,2015,4,16,7,1,64,80,12.7,1010.2
44937,2015,4,16,8,1,20,83,13.4,1010.5
44938,2015,4,16,9,1,20,86,14,1010.4
44939,2015,4,16,10,1,17,87,15.3,1010.4
44940,2015,4,16,11,1,NA,91,16.4,1010.1
44941,2015,4,16,12,1,9,98,17.1,1009.5
44942,2015,4,16,13,1,12,104,18.7,1008
44943,2015,4,16,14,1,8,108,20.2,1007.4
44944,2015,4,16,15,1,9,110,20.8,1006
44945,2015,4,16,16,1,8,111,20.9,1005
44946,2015,4,16,17,1,9,104,19.7,1004.9
44947,2015,4,16,18,1,22,96,18.5,1004.5
44948,2015,4,16,19,1,31,94,17.9,1004.7
44949,2015,4,16,20,1,35,95,17.4,1005.3
44950,2015,4,16,21,1,35,80,17,1006
44951,2015,4,16,22,1,37,67,16.5,1006.2
44952,2015,4,16,23,1,48,60,15.9,1006.3
44953,2015,4,17,0,1,73,54,15.3,1006.2
44954,2015,4,17,1,1,47,54,15.1,1005.6
44955,2015,4,17,2,1,42,49,14.3,1005.3
44956,2015,4,17,3,1,48,38,14,1004.6
44957,2015,4,17,4,1,44,NA,12.9,1004.7
44958,2015,4,17,5,1,99,30,11.3,1004.5
44959,2015,4,17,6,1,52,8,9.1,1005
44960,2015,4,17,7,1,56,4,10.9,1005.1
44961,2015,4,17,8,1,108,12,14,1005.4
44962,2015,4,17,9,1,83,25,15.4,1006
44963,2015,4,17,10,1,66,31,17.3,1006.1
44964,2015,4,17,11,1,65,45,19,1005.6
44965,2015,4,17,12,1,72,42,20.4,1004.5
44966,2015,4,17,13,1,83,60,22,1003.8
44967,2015,4,17,14,1,83,102,23.8,1003.1
44968,2015,4,17,15,1,74,116,25,1002.3
44969,2015,4,17,16,1,95,124,25.2,1002
44970,2015,4,17,17,1,214,127,24.3,1002.1
44971,2015,4,17,18,1,98,113,23.6,1002.1
44972,2015,4,17,19,1,96,107,22.3,1003.2
44973,2015,4,17,20,1,106,94,21,1003.9
44974,2015,4,17,21,1,122,70,19.3,1004.9
44975,2015,4,17,22,1,116,62,18.5,1005.2
44976,2015,4,17,23,1,108,58,17.5,1005.4
44977,2015,4,18,0,1,111,32,16.7,1005.6
44978,2015,4,18,1,1,117,6,16,1005.7
44979,2015,4,18,2,1,133,2,17.3,1005.7
44980,2015,4,18,3,1,140,2,16.4,1005.7
44981,2015,4,18,4,1,138,2,14.8,1005.5
44982,2015,4,18,5,1,127,2,13.7,1005.8
44983,2015,4,18,6,1,140,2,14.1,1006.2
44984,2015,4,18,7,1,148,2,14.4,1006.6
44985,2015,4,18,8,1,154,2,15.2,1007
44986,2015,4,18,9,1,243,3,16.7,1007
44987,2015,4,18,10,1,224,9,18.1,1007.3
44988,2015,4,18,11,1,207,23,20.2,1007.2
44989,2015,4,18,12,1,185,48,20.8,1007
44990,2015,4,18,13,1,168,81,21.1,1006.6
44991,2015,4,18,14,1,159,108,21.2,1005.9
44992,2015,4,18,15,1,148,124,21,1005.6
44993,2015,4,18,16,1,176,115,21.1,1005.2
44994,2015,4,18,17,1,184,108,21,1005.2
44995,2015,4,18,18,1,181,104,20.5,1006
44996,2015,4,18,19,1,158,98,19.4,1006.5
44997,2015,4,18,20,1,62,102,17.8,1007.7
44998,2015,4,18,21,1,51,94,18.1,1007.9
44999,2015,4,18,22,1,50,73,17.6,1008.3
45000,2015,4,18,23,1,86,35,16.4,1008.3
45001,2015,4,19,0,1,122,27,16.3,1008.4
45002,2015,4,19,1,1,117,11,15.6,1008.2
45003,2015,4,19,2,1,108,5,15.3,1008.7
45004,2015,4,19,3,1,104,3,14.9,1008.2
45005,2015,4,19,4,1,71,NA,15.2,1008.2
45006,2015,4,19,5,1,38,31,15.6,1008.8
45007,2015,4,19,6,1,35,39,14.2,1009.5
45008,2015,4,19,7,1,27,27,15.9,1010.3
45009,2015,4,19,8,1,29,33,17,1010.9
45010,2015,4,19,9,1,42,57,17.5,1011.6
45011,2015,4,19,10,1,46,85,18,1012.1
45012,2015,4,19,11,1,57,97,18.6,1012
45013,2015,4,19,12,1,43,107,19.4,1011.4
45014,2015,4,19,13,1,40,111,19.9,1011
45015,2015,4,19,14,1,47,116,20.4,1010.4
45016,2015,4,19,15,1,55,112,21.1,1009.6
45017,2015,4,19,16,1,40,111,21.3,1008.7
45018,2015,4,19,17,1,46,110,21.3,1008.8
45019,2015,4,19,18,1,63,83,18.5,1009
45020,2015,4,19,19,1,110,64,16.3,1009.6
45021,2015,4,19,20,1,97,56,15.1,1010.9
45022,2015,4,19,21,1,88,53,14.4,1011.5
45023,2015,4,19,22,1,88,38,13.6,1011.9
45024,2015,4,19,23,1,84,36,12.7,1012.5
45025,2015,4,20,0,1,89,21,11.4,1012.6
45026,2015,4,20,1,1,91,3,9.4,1012.5
45027,2015,4,20,2,1,90,2,8.3,1012.3
45028,2015,4,20,3,1,95,2,7.7,1012
45029,2015,4,20,4,1,94,2,7.2,1011.6
45030,2015,4,20,5,1,91,2,6.5,1011.7
45031,2015,4,20,6,1,87,2,6.7,1012.1
45032,2015,4,20,7,1,95,3,9.6,1012.9
45033,2015,4,20,8,1,100,19,12.7,1013.3
45034,2015,4,20,9,1,64,42,15.9,1013
45035,2015,4,20,10,1,47,64,18.7,1012.7
45036,2015,4,20,11,1,28,90,19.9,1011.9
45037,2015,4,20,12,1,57,88,20.5,1010.7
45038,2015,4,20,13,1,170,90,21,1009.4
45039,2015,4,20,14,1,NA,129,21.7,1008.7
45040,2015,4,20,15,1,NA,133,22.1,1007.7
45041,2015,4,20,16,1,NA,NA,21.8,1007
45042,2015,4,20,17,1,NA,125,21.1,1006.5
45043,2015,4,20,18,1,NA,139,20.2,1006.5
45044,2015,4,20,19,1,NA,139,19,1006.6
45045,2015,4,20,20,1,NA,141,18.4,1007.4
45046,2015,4,20,21,1,NA,122,17.8,1008.1
45047,2015,4,20,22,1,NA,103,17.5,1007.8
45048,2015,4,20,23,1,NA,88,17.2,1007.3
45049,2015,4,21,0,1,NA,68,16.5,1007.1
45050,2015,4,21,1,1,NA,70,16.3,1006.8
45051,2015,4,21,2,1,NA,66,15.5,1006.3
45052,2015,4,21,3,1,NA,60,14.3,1005.9
45053,2015,4,21,4,1,NA,NA,12.8,1005.7
45054,2015,4,21,5,1,NA,4,10.5,1005.1
45055,2015,4,21,6,1,NA,2,11,1005.4
45056,2015,4,21,7,1,NA,4,12.6,1006
45057,2015,4,21,8,1,NA,9,15.5,1006
45058,2015,4,21,9,1,NA,17,18.4,1005.9
45059,2015,4,21,10,1,120,31,20.9,1005.5
45060,2015,4,21,11,1,116,60,22.8,1004.6
45061,2015,4,21,12,1,94,98,24.7,1003.4
45062,2015,4,21,13,1,62,134,26.5,1002.3
45063,2015,4,21,14,1,36,123,25.7,1002
45064,2015,4,21,15,1,26,95,24.5,1002.8
45065,2015,4,21,16,1,24,83,25.3,1002.5
45066,2015,4,21,17,1,49,112,25.3,1003.8
45067,2015,4,21,18,1,15,108,24.2,1005.2
45068,2015,4,21,19,1,11,101,22.6,1007
45069,2015,4,21,20,1,40,92,21.1,1008.6
45070,2015,4,21,21,1,22,75,19.9,1010.3
45071,2015,4,21,22,1,12,71,15.7,1011.6
45072,2015,4,21,23,1,12,61,13.6,1012.6
45073,2015,4,22,0,1,20,10,12,1013.6
45074,2015,4,22,1,1,20,6,13.6,1013.8
45075,2015,4,22,2,1,34,6,13.3,1013.9
45076,2015,4,22,3,1,52,10,10.5,1014
45077,2015,4,22,4,1,60,10,9.1,1014.4
45078,2015,4,22,5,1,56,3,8.5,1014.4
45079,2015,4,22,6,1,63,2,8.2,1014.9
45080,2015,4,22,7,1,61,3,12.6,1015.2
45081,2015,4,22,8,1,61,8,15.8,1015.6
45082,2015,4,22,9,1,63,12,18.4,1015.5
45083,2015,4,22,10,1,91,27,21.4,1015.3
45084,2015,4,22,11,1,36,85,23.1,1014.4
45085,2015,4,22,12,1,29,116,23.9,1013.3
45086,2015,4,22,13,1,27,130,24.8,1012.4
45087,2015,4,22,14,1,36,139,24.8,1011.4
45088,2015,4,22,15,1,34,143,25.2,1010.6
45089,2015,4,22,16,1,44,150,25,1010.1
45090,2015,4,22,17,1,38,148,24.8,1009.6
45091,2015,4,22,18,1,188,142,23.7,1009.2
45092,2015,4,22,19,1,52,143,22.8,1009.1
45093,2015,4,22,20,1,43,113,22.4,1009.7
45094,2015,4,22,21,1,42,87,21.9,1010
45095,2015,4,22,22,1,42,88,21.3,1009.8
45096,2015,4,22,23,1,44,80,20.5,1009.3
45097,2015,4,23,0,1,50,70,19.8,1009.1
45098,2015,4,23,1,1,50,60,18.4,1008.8
45099,2015,4,23,2,1,57,32,16.4,1008.4
45100,2015,4,23,3,1,64,8,13.9,1007.9
45101,2015,4,23,4,1,66,NA,13,1007.5
45102,2015,4,23,5,1,61,2,12.6,1007.7
45103,2015,4,23,6,1,74,2,13.4,1008.8
45104,2015,4,23,7,1,74,5,14.2,1008.6
45105,2015,4,23,8,1,91,11,15.3,1010
45106,2015,4,23,9,1,99,32,18.6,1010.2
45107,2015,4,23,10,1,88,48,19.7,1009.8
45108,2015,4,23,11,1,84,41,20.5,1009.9
45109,2015,4,23,12,1,81,50,21.4,1009.7
45110,2015,4,23,13,1,80,68,24.2,1009.2
45111,2015,4,23,14,1,NA,100,26.6,1009.3
45112,2015,4,23,15,1,NA,112,27.2,1009
45113,2015,4,23,16,1,NA,124,28.5,1009.1
45114,2015,4,23,17,1,16,105,27.8,1010
45115,2015,4,23,18,1,20,100,26.8,1010.8
45116,2015,4,23,19,1,16,95,25.3,1012.1
45117,2015,4,23,20,1,13,88,23.8,1013.8
45118,2015,4,23,21,1,18,78,20.8,1015.7
45119,2015,4,23,22,1,16,55,16.6,1017.2
45120,2015,4,23,23,1,20,28,16.3,1017.8
45121,2015,4,24,0,1,20,30,15.2,1018.7
45122,2015,4,24,1,1,45,3,13,1018.8
45123,2015,4,24,2,1,86,2,11.5,1018.8
45124,2015,4,24,3,1,85,2,10.5,1018.7
45125,2015,4,24,4,1,79,2,9.7,1018.9
45126,2015,4,24,5,1,67,2,8.9,1019
45127,2015,4,24,6,1,81,5,8.9,1019.2
45128,2015,4,24,7,1,78,10,13.2,1019.5
45129,2015,4,24,8,1,63,28,18.2,1019.6
45130,2015,4,24,9,1,51,63,19.6,1019.4
45131,2015,4,24,10,1,109,91,21.4,1018.8
45132,2015,4,24,11,1,48,105,22.7,1018
45133,2015,4,24,12,1,35,122,23.9,1016.9
45134,2015,4,24,13,1,38,136,24.9,1015.7
45135,2015,4,24,14,1,101,148,25.6,1014.6
45136,2015,4,24,15,1,NA,150,26,1013.5
45137,2015,4,24,16,1,NA,146,26,1012.7
45138,2015,4,24,17,1,NA,144,25.5,1012.1
45139,2015,4,24,18,1,41,145,24.6,1011.8
45140,2015,4,24,19,1,75,140,23.5,1011.9
45141,2015,4,24,20,1,85,130,22.5,1012.3
45142,2015,4,24,21,1,79,114,21.5,1012.9
45143,2015,4,24,22,1,55,86,20.8,1012.9
45144,2015,4,24,23,1,60,60,19.6,1013
45145,2015,4,25,0,1,67,24,16.6,1013.3
45146,2015,4,25,1,1,71,4,14.1,1013
45147,2015,4,25,2,1,96,2,13.2,1012.8
45148,2015,4,25,3,1,96,2,11.9,1012.5
45149,2015,4,25,4,1,75,NA,11.1,1012.6
45150,2015,4,25,5,1,72,2,10.2,1012.6
45151,2015,4,25,6,1,70,4,10.3,1012.6
45152,2015,4,25,7,1,78,6,15.2,1012.6
45153,2015,4,25,8,1,61,45,18.1,1012.9
45154,2015,4,25,9,1,62,63,21.4,1012.7
45155,2015,4,25,10,1,68,85,23.4,1012.6
45156,2015,4,25,11,1,66,103,25.4,1011.7
45157,2015,4,25,12,1,72,119,27.4,1010.8
45158,2015,4,25,13,1,106,136,29.5,1009.7
45159,2015,4,25,14,1,95,188,30.8,1008.6
45160,2015,4,25,15,1,64,193,31.9,1007.3
45161,2015,4,25,16,1,45,184,31.2,1006.5
45162,2015,4,25,17,1,44,180,30.8,1006
45163,2015,4,25,18,1,57,182,29.9,1005.9
45164,2015,4,25,19,1,56,186,28.7,1006.1
45165,2015,4,25,20,1,69,188,27.6,1006.6
45166,2015,4,25,21,1,85,191,26.9,1006.9
45167,2015,4,25,22,1,96,173,26.1,1006.8
45168,2015,4,25,23,1,102,133,25.2,1006.8
45169,2015,4,26,0,1,91,130,24,1006.7
45170,2015,4,26,1,1,88,113,22.9,1006.4
45171,2015,4,26,2,1,93,94,20.9,1006.1
45172,2015,4,26,3,1,99,83,20.4,1006.4
45173,2015,4,26,4,1,109,26,16.9,1006.3
45174,2015,4,26,5,1,104,2,15.4,1006.5
45175,2015,4,26,6,1,101,2,14.7,1007.1
45176,2015,4,26,7,1,108,10,17.7,1007.7
45177,2015,4,26,8,1,111,26,20.3,1008
45178,2015,4,26,9,1,124,34,22.7,1007.9
45179,2015,4,26,10,1,135,59,24.9,1007.7
45180,2015,4,26,11,1,134,96,27,1007.1
45181,2015,4,26,12,1,144,151,28.3,1006.2
45182,2015,4,26,13,1,144,222,29,1005.3
45183,2015,4,26,14,1,120,246,30.1,1004.4
45184,2015,4,26,15,1,108,255,31,1003.1
45185,2015,4,26,16,1,86,245,30.5,1002.4
45186,2015,4,26,17,1,82,238,30.1,1002
45187,2015,4,26,18,1,83,242,29.1,1002.1
45188,2015,4,26,19,1,74,223,28.2,1002.5
45189,2015,4,26,20,1,69,191,27.2,1003.1
45190,2015,4,26,21,1,58,148,26,1003.6
45191,2015,4,26,22,1,50,126,24.9,1003.8
45192,2015,4,26,23,1,46,112,24.1,1003.3
45193,2015,4,27,0,1,48,109,23,1003.2
45194,2015,4,27,1,1,46,106,22,1002.5
45195,2015,4,27,2,1,58,76,21.3,1002.3
45196,2015,4,27,3,1,66,72,20.8,1002.4
45197,2015,4,27,4,1,73,NA,20.3,1002
45198,2015,4,27,5,1,75,71,18.5,1002.1
45199,2015,4,27,6,1,84,51,17.2,1002.2
45200,2015,4,27,7,1,85,31,18.8,1002.5
45201,2015,4,27,8,1,94,28,20.6,1002.5
45202,2015,4,27,9,1,112,43,22,1002.8
45203,2015,4,27,10,1,116,84,22.9,1002.6
45204,2015,4,27,11,1,118,106,25.1,1001.8
45205,2015,4,27,12,1,120,150,26,1000.9
45206,2015,4,27,13,1,122,193,26.5,1000
45207,2015,4,27,14,1,NA,NA,26.5,999.2
45208,2015,4,27,15,1,NA,230,26.7,998
45209,2015,4,27,16,1,102,219,27.5,996.7
45210,2015,4,27,17,1,97,215,27,998.3
45211,2015,4,27,18,1,93,146,21.5,999.5
45212,2015,4,27,19,1,32,76,21.5,998.6
45213,2015,4,27,20,1,60,58,20.3,999.5
45214,2015,4,27,21,1,65,76,19.5,1000.6
45215,2015,4,27,22,1,46,96,18,1001.3
45216,2015,4,27,23,1,42,79,17.3,1001.5
45217,2015,4,28,0,1,46,54,17,1002
45218,2015,4,28,1,1,42,64,17.3,1002.3
45219,2015,4,28,2,1,30,89,17,1002.1
45220,2015,4,28,3,1,25,83,17.1,1002.5
45221,2015,4,28,4,1,40,70,17,1003.1
45222,2015,4,28,5,1,34,60,16.7,1003.8
45223,2015,4,28,6,1,39,53,17.2,1004.7
45224,2015,4,28,7,1,42,39,17.5,1005.9
45225,2015,4,28,8,1,44,45,18.8,1006.6
45226,2015,4,28,9,1,44,44,19.8,1007.4
45227,2015,4,28,10,1,43,76,21.6,1008.1
45228,2015,4,28,11,1,37,115,22.1,1008.3
45229,2015,4,28,12,1,39,115,21.1,1008.4
45230,2015,4,28,13,1,38,118,22.9,1008.3
45231,2015,4,28,14,1,44,137,23.4,1008
45232,2015,4,28,15,1,46,145,24.2,1007.5
45233,2015,4,28,16,1,49,157,24.5,1006.8
45234,2015,4,28,17,1,50,159,24.6,1006.8
45235,2015,4,28,18,1,47,160,24.2,1006.8
45236,2015,4,28,19,1,48,147,23,1007.6
45237,2015,4,28,20,1,48,122,21.4,1008.3
45238,2015,4,28,21,1,52,90,21.2,1009
45239,2015,4,28,22,1,60,76,20.4,1009.4
45240,2015,4,28,23,1,73,73,19.6,1010
45241,2015,4,29,0,1,103,55,18.5,1010.6
45242,2015,4,29,1,1,104,47,17.7,1010.6
45243,2015,4,29,2,1,117,21,16.6,1010.6
45244,2015,4,29,3,1,119,13,15.3,1010.6
45245,2015,4,29,4,1,119,NA,14.6,1010.3
45246,2015,4,29,5,1,118,2,14.6,1010.3
45247,2015,4,29,6,1,116,2,13.9,1010.7
45248,2015,4,29,7,1,122,2,16.1,1011
45249,2015,4,29,8,1,124,9,18.3,1011.2
45250,2015,4,29,9,1,128,31,19.8,1011
45251,2015,4,29,10,1,140,47,21.2,1010.7
45252,2015,4,29,11,1,143,96,22.5,1010.4
45253,2015,4,29,12,1,135,142,24.1,1009.3
45254,2015,4,29,13,1,127,179,25.2,1008.3
45255,2015,4,29,14,1,116,215,25.8,1007.4
45256,2015,4,29,15,1,112,218,26.6,1006.5
45257,2015,4,29,16,1,114,219,26.4,1005.9
45258,2015,4,29,17,1,122,219,26.2,1005.6
45259,2015,4,29,18,1,109,198,25.6,1005.5
45260,2015,4,29,19,1,131,191,24.6,1005.6
45261,2015,4,29,20,1,129,183,24,1006
45262,2015,4,29,21,1,119,159,23.7,1006.7
45263,2015,4,29,22,1,106,152,23.2,1006.6
45264,2015,4,29,23,1,102,139,22.6,1006.6
45265,2015,4,30,0,1,97,128,21.7,1006.8
45266,2015,4,30,1,1,94,123,21.5,1006.8
45267,2015,4,30,2,1,102,99,20.5,1006.8
45268,2015,4,30,3,1,113,84,19.1,1007.1
45269,2015,4,30,4,1,113,60,18.5,1007.3
45270,2015,4,30,5,1,114,44,16.9,1007.2
45271,2015,4,30,6,1,122,40,16.7,1007.7
45272,2015,4,30,7,1,118,26,18.6,1008
45273,2015,4,30,8,1,155,16,20.2,1008.5
45274,2015,4,30,9,1,164,27,21.4,1008.5
45275,2015,4,30,10,1,158,53,23.2,1008.6
45276,2015,4,30,11,1,166,90,24.6,1008.3
45277,2015,4,30,12,1,165,164,26.4,1007.4
45278,2015,4,30,13,1,117,216,27.6,1006.8
45279,2015,4,30,14,1,83,196,28.3,1005.8
45280,2015,4,30,15,1,74,228,28.9,1004.7
45281,2015,4,30,16,1,71,232,29.3,1004.2
45282,2015,4,30,17,1,67,230,29.2,1003.7
45283,2015,4,30,18,1,65,210,28.7,1003.7
45284,2015,4,30,19,1,61,194,27.7,1003.9
45285,2015,4,30,20,1,72,160,26.9,1004.6
45286,2015,4,30,21,1,79,158,24.8,1005.4
45287,2015,4,30,22,1,131,141,23.7,1005.3
45288,2015,4,30,23,1,180,123,22.4,1005.5
45289,2015,5,1,0,1,182,95,21.4,1005.8
45290,2015,5,1,1,1,187,73,20.6,1005.6
45291,2015,5,1,2,1,252,46,19.8,1004.8
45292,2015,5,1,3,1,261,32,18.5,1004.6
45293,2015,5,1,4,1,237,NA,18.6,1004.3
45294,2015,5,1,5,1,207,32,17.9,1004
45295,2015,5,1,6,1,182,16,17.9,1004.4
45296,2015,5,1,7,1,170,10,18.3,1004.6
45297,2015,5,1,8,1,178,22,19.3,1004.7
45298,2015,5,1,9,1,188,36,21.2,1004.6
45299,2015,5,1,10,1,192,55,22.8,1004.7
45300,2015,5,1,11,1,198,94,24.8,1004.1
45301,2015,5,1,12,1,191,115,25.2,1003.5
45302,2015,5,1,13,1,181,100,21.4,1004.2
45303,2015,5,1,14,1,71,83,19,1005.2
45304,2015,5,1,15,1,46,73,17.5,1005.3
45305,2015,5,1,16,1,42,68,16.9,1005.7
45306,2015,5,1,17,1,32,66,14.5,1005.7
45307,2015,5,1,18,1,25,70,14.8,1006.1
45308,2015,5,1,19,1,27,57,14.6,1006.9
45309,2015,5,1,20,1,32,47,14.4,1006.8
45310,2015,5,1,21,1,38,42,14.7,1007.5
45311,2015,5,1,22,1,33,52,14.6,1007.3
45312,2015,5,1,23,1,27,48,14.9,1007.3
45313,2015,5,2,0,1,34,22,14.3,1007.1
45314,2015,5,2,1,1,36,31,14.6,1006.7
45315,2015,5,2,2,1,35,16,14.5,1006.5
45316,2015,5,2,3,1,42,14,14.5,1006.4
45317,2015,5,2,4,1,35,44,14.1,1006.3
45318,2015,5,2,5,1,34,34,13.6,1006.2
45319,2015,5,2,6,1,35,29,13.5,1006.8
45320,2015,5,2,7,1,34,28,14.7,1007.1
45321,2015,5,2,8,1,41,25,16.5,1007.7
45322,2015,5,2,9,1,44,32,18.3,1007.7
45323,2015,5,2,10,1,46,58,19.6,1007.9
45324,2015,5,2,11,1,48,77,20.7,1007.3
45325,2015,5,2,12,1,54,96,22.4,1006.7
45326,2015,5,2,13,1,54,120,22.6,1005.9
45327,2015,5,2,14,1,47,151,23.9,1005.1
45328,2015,5,2,15,1,44,171,24,1004.2
45329,2015,5,2,16,1,42,177,24,1003.7
45330,2015,5,2,17,1,40,178,23.7,1004.1
45331,2015,5,2,18,1,42,166,22.7,1003.4
45332,2015,5,2,19,1,46,146,22.2,1004.4
45333,2015,5,2,20,1,56,134,21.4,1003.6
45334,2015,5,2,21,1,48,117,20.6,1004.9
45335,2015,5,2,22,1,56,83,21,1005.4
45336,2015,5,2,23,1,64,57,19.8,1005.4
45337,2015,5,3,0,1,89,32,18.7,1005.5
45338,2015,5,3,1,1,111,34,18.2,1006.1
45339,2015,5,3,2,1,118,32,17,1006.4
45340,2015,5,3,3,1,129,35,16.3,1006.9
45341,2015,5,3,4,1,117,NA,15.5,1007.2
45342,2015,5,3,5,1,78,82,18.8,1007.4
45343,2015,5,3,6,1,84,80,18.5,1008.6
45344,2015,5,3,7,1,69,83,18.2,1009.4
45345,2015,5,3,8,1,41,86,18.8,1009.9
45346,2015,5,3,9,1,25,91,19.6,1010.4
45347,2015,5,3,10,1,19,94,20.4,1010.6
45348,2015,5,3,11,1,20,98,21.1,1010.7
45349,2015,5,3,12,1,13,106,21.9,1010.2
45350,2015,5,3,13,1,9,116,22.5,1010.1
45351,2015,5,3,14,1,13,122,23.1,1009.7
45352,2015,5,3,15,1,14,121,22.5,1009.1
45353,2015,5,3,16,1,14,121,22.4,1009.6
45354,2015,5,3,17,1,14,120,21.9,1009.6
45355,2015,5,3,18,1,13,114,21.3,1009.9
45356,2015,5,3,19,1,9,111,20.2,1010.4
45357,2015,5,3,20,1,8,104,19.1,1011.2
45358,2015,5,3,21,1,8,90,17.9,1012.1
45359,2015,5,3,22,1,8,78,17.7,1012.9
45360,2015,5,3,23,1,7,74,15.9,1013.1
45361,2015,5,4,0,1,12,64,13.3,1013.7
45362,2015,5,4,1,1,22,78,15.7,1013.9
45363,2015,5,4,2,1,12,79,15.7,1014.1
45364,2015,5,4,3,1,12,81,15.3,1014.6
45365,2015,5,4,4,1,11,88,14.7,1014.5
45366,2015,5,4,5,1,6,84,14,1014.7
45367,2015,5,4,6,1,8,80,13.5,1015.4
45368,2015,5,4,7,1,10,61,15.2,1015.5
45369,2015,5,4,8,1,11,70,15.8,1015.2
45370,2015,5,4,9,1,7,80,17.6,1014.6
45371,2015,5,4,10,1,11,78,18.6,1014.3
45372,2015,5,4,11,1,12,82,20.2,1013
45373,2015,5,4,12,1,10,95,21.2,1011.6
45374,2015,5,4,13,1,14,105,21.7,1010.3
45375,2015,5,4,14,1,14,116,22.7,1009.1
45376,2015,5,4,15,1,14,114,22.9,1008
45377,2015,5,4,16,1,22,117,22.6,1006.8
45378,2015,5,4,17,1,38,124,22.6,1006.2
45379,2015,5,4,18,1,31,124,22,1005.2
45380,2015,5,4,19,1,41,142,21.3,1004.9
45381,2015,5,4,20,1,54,155,20.4,1005.1
45382,2015,5,4,21,1,57,127,19.6,1005.2
45383,2015,5,4,22,1,51,118,19.2,1004.7
45384,2015,5,4,23,1,47,111,18.5,1004.2
45385,2015,5,5,0,1,48,98,18.6,1003
45386,2015,5,5,1,1,45,90,18.3,1002.1
45387,2015,5,5,2,1,47,77,17.5,1001.3
45388,2015,5,5,3,1,51,68,16.4,1000.6
45389,2015,5,5,4,1,50,NA,14,1000
45390,2015,5,5,5,1,58,12,11.9,1001
45391,2015,5,5,6,1,71,9,13.1,1001.8
45392,2015,5,5,7,1,76,28,13.7,1002.3
45393,2015,5,5,8,1,71,58,16,1001.4
